criterion,variable,cutoff,rss,N,N_low,N_high
mA,mA_hat,.1140874945914436,8.6843424,1373,970,403
mA,mA_hat,.1141184927119045,8.6843643,1373,971,402
mA,mA_hat,.1141848293167728,8.6844082,1373,973,400
mA,mA_hat,.1142001667927956,8.6844168,1373,973,400
mA,mA_hat,.1144389927514304,8.6845579,1373,974,399
mA,mA_hat,.1144765658239592,8.6845808,1373,975,398
mA,mA_hat,.1148797330619688,8.6848316,1373,977,396
mA,mA_hat,.1151209612836545,8.684988,1373,978,395
mA,mA_hat,.1151298890897092,8.6849937,1373,979,394
mA,mA_hat,.1153459446599607,8.6851625,1373,979,394
mA,mA_hat,.1154669789483993,8.6852541,1373,981,392
mA,mA_hat,.1157872996401202,8.685667,1373,981,392
mA,mA_hat,.1158947061204918,8.6858082,1373,982,391
mA,mA_hat,.1159095706118617,8.6858263,1373,983,390
mA,mA_hat,.1159297152580059,8.6858492,1373,984,389
mA,mA_hat,.1159493945433545,8.6858721,1373,986,387
mA,mA_hat,.1160298364192106,8.6859665,1373,986,387
mA,mA_hat,.1162438763119163,8.6862087,1373,987,386
mA,mA_hat,.1164730879747496,8.6864843,1373,989,384
mA,mA_hat,.116513507610904,8.686532,1373,989,384
mA,mA_hat,.116603792210895,8.6866417,1373,991,382
mA,mA_hat,.1167584542627789,8.6868334,1373,991,382
mA,mA_hat,.1169339727675093,8.6870461,1373,993,380
mA,mA_hat,.1171006943112435,8.6872501,1373,993,380
mA,mA_hat,.1171060721297095,8.6872568,1373,994,379
mA,mA_hat,.1174999496002732,8.687727,1373,995,378
mA,mA_hat,.1175192852195301,8.6877518,1373,996,377
mA,mA_hat,.1178429581848997,8.6881628,1373,998,375
mA,mA_hat,.1180655899950105,8.6884518,1373,998,375
mA,mA_hat,.1181819393460989,8.6886053,1373,1000,373
mA,mA_hat,.1182367955113228,8.6886797,1373,1000,373
mA,mA_hat,.1182541669365259,8.6887016,1373,1002,371
mA,mA_hat,.1183995811128226,8.6888847,1373,1002,371
mA,mA_hat,.1184617815685942,8.6889629,1373,1004,369
mA,mA_hat,.1189561867433668,8.6896067,1373,1005,368
mA,mA_hat,.1190000318382487,8.6896629,1373,1005,368
mA,mA_hat,.1190663716699533,8.6897449,1373,1006,367
mA,mA_hat,.1192312650772849,8.6899424,1373,1007,366
mA,mA_hat,.1192739055601112,8.6899948,1373,1009,364
mA,mA_hat,.119305691710452,8.690032,1373,1010,363
mA,mA_hat,.1198834418045051,8.6907139,1373,1011,362
mA,mA_hat,.1198847971284233,8.6907158,1373,1012,361
mA,mA_hat,.1198849593035968,8.6907158,1373,1013,360
mA,mA_hat,.1202633795298528,8.6911268,1373,1013,360
mA,mA_hat,.1202798452595728,8.6911449,1373,1015,358
mA,mA_hat,.1204548612993497,8.6913328,1373,1016,357
mA,mA_hat,.1205931332085754,8.6914825,1373,1016,357
mA,mA_hat,.1207616951202291,8.6916714,1373,1017,356
mA,mA_hat,.1208324839128773,8.691741,1373,1018,355
mA,mA_hat,.1211618623701565,8.6921835,1373,1020,353
mA,mA_hat,.1218586553042582,8.6931067,1373,1021,352
mA,mA_hat,.1219439927221345,8.6932192,1373,1022,351
mA,mA_hat,.1220193560116922,8.6933174,1373,1022,351
mA,mA_hat,.122120812640427,8.6934662,1373,1023,350
mA,mA_hat,.1222037942747866,8.6935883,1373,1024,349
mA,mA_hat,.1222237802728535,8.6936188,1373,1025,348
mA,mA_hat,.122428768542206,8.6939535,1373,1026,347
mA,mA_hat,.1227543133145936,8.6945038,1373,1027,346
mA,mA_hat,.1229110059348128,8.6947718,1373,1028,345
mA,mA_hat,.12324797688885,8.6953535,1373,1029,344
mA,mA_hat,.1234505166039044,8.6956959,1373,1031,342
mA,mA_hat,.1236289760377919,8.6959801,1373,1032,341
mA,mA_hat,.123746217510185,8.6961689,1373,1033,340
mA,mA_hat,.1238109112584326,8.6962709,1373,1034,339
mA,mA_hat,.1239537755311791,8.696496,1373,1034,339
mA,mA_hat,.1240293586421259,8.6966143,1373,1035,338
mA,mA_hat,.1241211683912917,8.6967659,1373,1037,336
mA,mA_hat,.124197142446239,8.6968861,1373,1037,336
mA,mA_hat,.124279936622218,8.6970177,1373,1039,334
mA,mA_hat,.1245480083942313,8.6974421,1373,1039,334
mA,mA_hat,.1247679333311215,8.697793,1373,1041,332
mA,mA_hat,.1249062994761744,8.6980114,1373,1042,331
mA,mA_hat,.1249202930956995,8.6980333,1373,1043,330
mA,mA_hat,.1254423198184489,8.6988392,1373,1044,329
mA,mA_hat,.1258689734010472,8.6995049,1373,1045,328
mA,mA_hat,.1261355675156062,8.6999254,1373,1045,328
mA,mA_hat,.1262633581188332,8.7001219,1373,1047,326
mA,mA_hat,.1264093389600043,8.700346,1373,1048,325
mA,mA_hat,.1264514904987939,8.7004099,1373,1049,324
mA,mA_hat,.1264528617965102,8.7004118,1373,1050,323
mA,mA_hat,.1275382331343307,8.7020178,1373,1051,322
mA,mA_hat,.1276134598485401,8.7021284,1373,1052,321
mA,mA_hat,.1277397179119313,8.7023096,1373,1052,321
mA,mA_hat,.1280818117898617,8.7027845,1373,1054,319
mA,mA_hat,.128407894077842,8.7032499,1373,1055,318
mA,mA_hat,.1284143007816164,8.7032595,1373,1055,318
mA,mA_hat,.128418205590637,8.7032642,1373,1056,317
mA,mA_hat,.1287305689322746,8.7036943,1373,1058,315
mA,mA_hat,.1289213734127028,8.7039633,1373,1059,314
mA,mA_hat,.1292377008064634,8.7043886,1373,1059,314
mA,mA_hat,.1303132729125249,8.7058573,1373,1060,313
mA,mA_hat,.1306607031588938,8.7062883,1373,1062,311
mA,mA_hat,.1306785964791088,8.7063103,1373,1062,311
mA,mA_hat,.1314093560023156,8.7071848,1373,1064,309
mA,mA_hat,.1315212143618462,8.7073278,1373,1064,309
mA,mA_hat,.1317641275802988,8.7076502,1373,1066,307
mA,mA_hat,.1317653893536624,8.7076521,1373,1067,306
mA,mA_hat,.1322156023218784,8.7082415,1373,1067,306
mA,mA_hat,.1323405743689905,8.7084017,1373,1069,304
mA,mA_hat,.1325336285486049,8.7086506,1373,1070,303
mA,mA_hat,.133001657901854,8.7092876,1373,1071,302
mA,mA_hat,.1331674686567459,8.7095098,1373,1072,301
mA,mA_hat,.1335665483564303,8.7100677,1373,1073,300
mA,mA_hat,.1338385598743932,8.7104702,1373,1073,300
mA,mA_hat,.133885767185136,8.710537,1373,1074,299
mA,mA_hat,.1341632512532859,8.7109222,1373,1076,297
mA,mA_hat,.1341738488088899,8.7109365,1373,1077,296
mA,mA_hat,.134241867916469,8.7110281,1373,1078,295
mA,mA_hat,.1342419871734739,8.7110281,1373,1079,294
mA,mA_hat,.1345255834360602,8.7114687,1373,1080,293
mA,mA_hat,.1345990722491977,8.7115803,1373,1080,293
mA,mA_hat,.1355094947361313,8.712945,1373,1082,291
mA,mA_hat,.135907746163642,8.7135611,1373,1083,290
mA,mA_hat,.1360856443646888,8.7138329,1373,1084,289
mA,mA_hat,.1366315533737944,8.7146196,1373,1084,289
mA,mA_hat,.1370671826103431,8.7152138,1373,1085,288
mA,mA_hat,.1374072545618332,8.7156792,1373,1086,287
mA,mA_hat,.1374104471508541,8.7156839,1373,1088,285
mA,mA_hat,.1378952733039263,8.7163658,1373,1089,284
mA,mA_hat,.1379257141545868,8.7164097,1373,1089,284
mA,mA_hat,.1382330839603545,8.7168531,1373,1090,283
mA,mA_hat,.1384463695954299,8.7171621,1373,1091,282
mA,mA_hat,.1384868128188617,8.7172241,1373,1092,281
mA,mA_hat,.1385807019568741,8.7173672,1373,1093,280
mA,mA_hat,.1386925183103477,8.7175341,1373,1094,279
mA,mA_hat,.1390868504383231,8.7181168,1373,1096,277
mA,mA_hat,.1394839340471827,8.7187176,1373,1097,276
mA,mA_hat,.1396761394657496,8.7190037,1373,1098,275
mA,mA_hat,.1396784836780632,8.7190075,1373,1099,274
mA,mA_hat,.1396824548858446,8.7190132,1373,1099,274
mA,mA_hat,.1401360580345221,8.719697,1373,1100,273
mA,mA_hat,.1401433245653982,8.7197084,1373,1102,271
mA,mA_hat,.140951459277072,8.7209625,1373,1103,270
mA,mA_hat,.1414888950859861,8.7217779,1373,1104,269
mA,mA_hat,.1418182550116695,8.7222786,1373,1105,268
mA,mA_hat,.1423981249998931,8.7231712,1373,1105,268
mA,mA_hat,.143186988312754,8.7243738,1373,1107,266
mA,mA_hat,.1432767891363582,8.7245102,1373,1108,265
mA,mA_hat,.1433211929394697,8.7245779,1373,1109,264
mA,mA_hat,.1440771426764124,8.7257147,1373,1110,263
mA,mA_hat,.1442810753335322,8.726016,1373,1111,262
mA,mA_hat,.1443784618574423,8.726161,1373,1111,262
mA,mA_hat,.1448889413562302,8.7269077,1373,1113,260
mA,mA_hat,.1454958164156014,8.7277603,1373,1113,260
mA,mA_hat,.1458430547950568,8.7282524,1373,1115,258
mA,mA_hat,.1463426463990891,8.7289877,1373,1116,257
mA,mA_hat,.1463822920147673,8.7290459,1373,1116,257
mA,mA_hat,.1467977588391103,8.7296381,1373,1118,255
mA,mA_hat,.1470536043112331,8.7300043,1373,1119,254
mA,mA_hat,.1472318427241613,8.7302523,1373,1119,254
mA,mA_hat,.14760380758026,8.7307615,1373,1121,252
mA,mA_hat,.1477416311975812,8.7309618,1373,1122,251
mA,mA_hat,.1479316359229133,8.7312088,1373,1122,251
mA,mA_hat,.1482413719864017,8.731617,1373,1124,249
mA,mA_hat,.1483381586246841,8.7317448,1373,1125,248
mA,mA_hat,.1483837736929592,8.7318039,1373,1126,247
mA,mA_hat,.148406019329236,8.7318325,1373,1127,246
mA,mA_hat,.1486126437696382,8.7320967,1373,1128,245
mA,mA_hat,.1489264625007354,8.7324924,1373,1129,244
mA,mA_hat,.1489960497282848,8.732584,1373,1130,243
mA,mA_hat,.14913877132965,8.73277,1373,1131,242
mA,mA_hat,.1495438554603613,8.7332945,1373,1132,241
mA,mA_hat,.1502377411025344,8.7342081,1373,1133,240
mA,mA_hat,.1503647616897756,8.7343693,1373,1134,239
mA,mA_hat,.1505650377295376,8.7346039,1373,1134,239
mA,mA_hat,.1513591221913983,8.7355309,1373,1136,237
mA,mA_hat,.1516388584549273,8.7358484,1373,1136,237
mA,mA_hat,.15237595521553,8.7366762,1373,1137,236
mA,mA_hat,.1524898774093671,8.7368021,1373,1139,234
mA,mA_hat,.1524927808607504,8.736805,1373,1140,233
mA,mA_hat,.152539030840895,8.7368565,1373,1141,232
mA,mA_hat,.1526989644089978,8.7370367,1373,1142,231
mA,mA_hat,.1531758496280949,8.7375774,1373,1142,231
mA,mA_hat,.1533852906888934,8.7378111,1373,1144,229
mA,mA_hat,.1534632159071644,8.7378922,1373,1145,228
mA,mA_hat,.1537684946941067,8.7381992,1373,1145,228
mA,mA_hat,.1538059638416012,8.7382374,1373,1147,226
mA,mA_hat,.1544457432734252,8.7389107,1373,1147,226
mA,mA_hat,.1548119992333305,8.7392931,1373,1149,224
mA,mA_hat,.1549828749526682,8.7394705,1373,1150,223
mA,mA_hat,.1552208184345669,8.739707,1373,1151,222
mA,mA_hat,.1558191275697274,8.7402935,1373,1152,221
mA,mA_hat,.1560891221742966,8.7405539,1373,1152,221
mA,mA_hat,.1562320401393072,8.7406826,1373,1154,219
mA,mA_hat,.1564963318738657,8.7409086,1373,1155,218
mA,mA_hat,.1568462976236013,8.7412071,1373,1155,218
mA,mA_hat,.1574195796173773,8.7416964,1373,1156,217
mA,mA_hat,.1575034961543341,8.7417679,1373,1157,216
mA,mA_hat,.1575146840653331,8.7417765,1373,1158,215
mA,mA_hat,.1579860784742631,8.7421665,1373,1160,213
mA,mA_hat,.1582219792858988,8.7423563,1373,1160,213
mA,mA_hat,.1587237942106196,8.7427568,1373,1162,211
mA,mA_hat,.1593206542448319,8.7432318,1373,1162,211
mA,mA_hat,.1596061607484036,8.7434587,1373,1164,209
mA,mA_hat,.1597884604452853,8.7436152,1373,1165,208
mA,mA_hat,.1597993921632648,8.7436275,1373,1166,207
mA,mA_hat,.1599428828488288,8.7437868,1373,1167,206
mA,mA_hat,.1610251994190651,8.7449694,1373,1168,205
mA,mA_hat,.1610741769598362,8.7450247,1373,1169,204
mA,mA_hat,.1610924765993894,8.7450457,1373,1170,203
mA,mA_hat,.161332747390209,8.7453232,1373,1171,202
mA,mA_hat,.1616864017028814,8.7457628,1373,1172,201
mA,mA_hat,.1617892551938385,8.7458944,1373,1172,201
mA,mA_hat,.1621550892451409,8.7463827,1373,1174,199
mA,mA_hat,.1621748561638499,8.7464094,1373,1175,198
mA,mA_hat,.1623320664807252,8.7466211,1373,1176,197
mA,mA_hat,.1630408097423229,8.7475615,1373,1177,196
mA,mA_hat,.1637029375526277,8.7484398,1373,1177,196
mA,mA_hat,.1645683498477066,8.7495918,1373,1178,195
mA,mA_hat,.1646418526002865,8.7496872,1373,1180,193
mA,mA_hat,.1650320184173555,8.7502022,1373,1181,192
mA,mA_hat,.1651970834126329,8.7504187,1373,1182,191
mA,mA_hat,.1658454087192019,8.7512655,1373,1183,190
mA,mA_hat,.1661740082240854,8.751688,1373,1184,189
mA,mA_hat,.1667865808095173,8.7524872,1373,1184,189
mA,mA_hat,.1677548051078481,8.7537575,1373,1186,187
mA,mA_hat,.1681151020488358,8.7542496,1373,1187,186
mA,mA_hat,.1685144071961722,8.7547798,1373,1188,185
mA,mA_hat,.1695569073163274,8.7562428,1373,1189,184
mA,mA_hat,.1715229296102965,8.7590961,1373,1189,184
mA,mA_hat,.1716395845959541,8.7592649,1373,1191,182
mA,mA_hat,.1722835023122307,8.7602587,1373,1192,181
mA,mA_hat,.1730701632153817,8.7614679,1373,1193,180
mA,mA_hat,.1732247970878349,8.7617226,1373,1194,179
mA,mA_hat,.1737325477731047,8.7625628,1373,1195,178
mA,mA_hat,.1737690050876616,8.7626228,1373,1196,177
mA,mA_hat,.174001541717125,8.7630053,1373,1197,176
mA,mA_hat,.1742478453643775,8.7634096,1373,1198,175
mA,mA_hat,.1750127552404584,8.764739,1373,1198,175
mA,mA_hat,.1752364074612452,8.7651148,1373,1200,173
mA,mA_hat,.1762484511137715,8.7668524,1373,1200,173
mA,mA_hat,.1768224103011345,8.7678232,1373,1201,172
mA,mA_hat,.1772651980867448,8.7685738,1373,1202,171
mA,mA_hat,.1780183406314589,8.7698536,1373,1204,169
mA,mA_hat,.1783045870244104,8.7703409,1373,1205,168
mA,mA_hat,.1786061384267091,8.7708416,1373,1206,167
mA,mA_hat,.1786555485727037,8.7709227,1373,1207,166
mA,mA_hat,.1801224037710814,8.773263,1373,1208,165
mA,mA_hat,.1803081717742033,8.7735453,1373,1209,164
mA,mA_hat,.1805604960103983,8.7739286,1373,1210,163
mA,mA_hat,.1813519475969239,8.775136,1373,1210,163
mA,mA_hat,.1821494412567902,8.7763348,1373,1212,161
mA,mA_hat,.1822103591076558,8.7764273,1373,1213,160
mA,mA_hat,.1826215449888884,8.7770433,1373,1214,159
mA,mA_hat,.1826351521299528,8.7770643,1373,1215,158
mA,mA_hat,.1828927073495832,8.7774115,1373,1216,157
mA,mA_hat,.1841227654090912,8.7790222,1373,1217,156
mA,mA_hat,.1848478263894444,8.7799797,1373,1217,156
mA,mA_hat,.1859690536259468,8.7814884,1373,1219,154
mA,mA_hat,.1859763147479462,8.781498,1373,1220,153
mA,mA_hat,.1870192654374168,8.7829628,1373,1220,153
mA,mA_hat,.1873995610173427,8.783515,1373,1221,152
mA,mA_hat,.188738408326726,8.7855425,1373,1223,150
mA,mA_hat,.1887485078018537,8.7855587,1373,1223,150
mA,mA_hat,.1888362994088408,8.7856951,1373,1225,148
mA,mA_hat,.1892054028055672,8.7862711,1373,1226,147
mA,mA_hat,.1896360137488952,8.7869205,1373,1227,146
mA,mA_hat,.1897764902540628,8.7871342,1373,1228,145
mA,mA_hat,.189944697406018,8.7873945,1373,1229,144
mA,mA_hat,.1900874631427982,8.7876158,1373,1230,143
mA,mA_hat,.1901843701805244,8.787776,1373,1231,142
mA,mA_hat,.1910867715918391,8.7892628,1373,1232,141
mA,mA_hat,.1923555826884988,8.7913694,1373,1233,140
mA,mA_hat,.192381866402701,8.7914133,1373,1234,139
mA,mA_hat,.1924485371683693,8.7915268,1373,1234,139
theta,theta_hat_A,-.035925891518032,8.8186636,1373,138,1235
theta,theta_hat_A,-.0358194282075061,8.8187094,1373,139,1234
theta,theta_hat_A,-.0356789209360816,8.8188047,1373,139,1234
theta,theta_hat_A,-.0354676649287727,8.8189535,1373,141,1232
theta,theta_hat_A,-.0353609102666842,8.819025,1373,142,1231
theta,theta_hat_A,-.0353081890700622,8.8190794,1373,142,1231
theta,theta_hat_A,-.0353052216859278,8.8190861,1373,144,1229
theta,theta_hat_A,-.0351532014429902,8.8194199,1373,144,1229
theta,theta_hat_A,-.0351149227589864,8.8195505,1373,146,1227
theta,theta_hat_A,-.0350151161642913,8.8199053,1373,147,1226
theta,theta_hat_A,-.0349732126740803,8.8200417,1373,148,1225
theta,theta_hat_A,-.0346142242818923,8.8212614,1373,148,1225
theta,theta_hat_A,-.0345437152052299,8.8214989,1373,149,1224
theta,theta_hat_A,-.0345400771489883,8.8215122,1373,151,1222
theta,theta_hat_A,-.0345362363350461,8.8215246,1373,151,1222
theta,theta_hat_A,-.034446441675793,8.8218536,1373,152,1221
theta,theta_hat_A,-.0344326208245257,8.8219118,1373,154,1219
theta,theta_hat_A,-.0341730254481503,8.8230553,1373,155,1218
theta,theta_hat_A,-.034068458176397,8.8235254,1373,155,1218
theta,theta_hat_A,-.0339829677980553,8.8239021,1373,157,1216
theta,theta_hat_A,-.0338024712737837,8.8246393,1373,158,1215
theta,theta_hat_A,-.0331966669144009,8.826355,1373,158,1215
theta,theta_hat_A,-.0331740632499341,8.8264036,1373,160,1213
theta,theta_hat_A,-.0330287008967533,8.8267212,1373,160,1213
theta,theta_hat_A,-.0330020031352673,8.8267794,1373,162,1211
theta,theta_hat_A,-.0329645312319174,8.826849,1373,162,1211
theta,theta_hat_A,-.0327931844620433,8.8272066,1373,163,1210
theta,theta_hat_A,-.0326442943877002,8.8275146,1373,164,1209
theta,theta_hat_A,-.032498846692966,8.8278399,1373,166,1207
theta,theta_hat_A,-.0324367605145982,8.8279924,1373,167,1206
theta,theta_hat_A,-.0322330894048108,8.8285446,1373,168,1205
theta,theta_hat_A,-.032226659169573,8.8285618,1373,168,1205
theta,theta_hat_A,-.0321667076825629,8.8287287,1373,170,1203
theta,theta_hat_A,-.032165148067588,8.8287325,1373,171,1202
theta,theta_hat_A,-.0319949147738858,8.829195,1373,172,1201
theta,theta_hat_A,-.0317145205221706,8.8298292,1373,172,1201
theta,theta_hat_A,-.0317041448401685,8.8298473,1373,173,1200
theta,theta_hat_A,-.0316037702479525,8.8299484,1373,175,1198
theta,theta_hat_A,-.0315591557248286,8.8299923,1373,176,1197
theta,theta_hat_A,-.0314431025717902,8.8300924,1373,177,1196
theta,theta_hat_A,-.0314299269895747,8.8301058,1373,177,1196
theta,theta_hat_A,-.0314169018819353,8.8301153,1373,179,1194
theta,theta_hat_A,-.0309479550255955,8.8305197,1373,179,1194
theta,theta_hat_A,-.0308127181754457,8.8304968,1373,181,1192
theta,theta_hat_A,-.0307859407965968,8.8304787,1373,181,1192
theta,theta_hat_A,-.030700605983568,8.8304338,1373,182,1191
theta,theta_hat_A,-.0305968841168398,8.8303547,1373,183,1190
theta,theta_hat_A,-.0305395593962161,8.8303232,1373,185,1188
theta,theta_hat_A,-.0304398756263442,8.8302488,1373,186,1187
theta,theta_hat_A,-.0303860539593457,8.8302097,1373,186,1187
theta,theta_hat_A,-.0303113463597113,8.8301334,1373,188,1185
theta,theta_hat_A,-.030185052281985,8.8300333,1373,188,1185
theta,theta_hat_A,-.0301363961804781,8.8299837,1373,189,1184
theta,theta_hat_A,-.0300515653643211,8.8298941,1373,191,1182
theta,theta_hat_A,-.0299265512213917,8.829752,1373,191,1182
theta,theta_hat_A,-.0297714733007379,8.8296394,1373,193,1180
theta,theta_hat_A,-.0297587084652902,8.8296289,1373,193,1180
theta,theta_hat_A,-.029733803600297,8.8296032,1373,195,1178
theta,theta_hat_A,-.0297111173876443,8.8295813,1373,196,1177
theta,theta_hat_A,-.0296929465171617,8.8295603,1373,197,1176
theta,theta_hat_A,-.029684182893607,8.8295469,1373,197,1176
theta,theta_hat_A,-.029673130784413,8.8295279,1373,199,1174
theta,theta_hat_A,-.0296717545436425,8.8295259,1373,200,1173
theta,theta_hat_A,-.0294096012270736,8.8289833,1373,200,1173
theta,theta_hat_A,-.0293191181021885,8.8288031,1373,201,1172
theta,theta_hat_A,-.0292399330962382,8.8286171,1373,203,1170
theta,theta_hat_A,-.0288297033562232,8.8275747,1373,203,1170
theta,theta_hat_A,-.0287839364251366,8.8274775,1373,205,1168
theta,theta_hat_A,-.0287002280540691,8.8273191,1373,206,1167
theta,theta_hat_A,-.0285142754060834,8.8269663,1373,206,1167
theta,theta_hat_A,-.0284426636063389,8.8268309,1373,207,1166
theta,theta_hat_A,-.0282778635803554,8.8265076,1373,208,1165
theta,theta_hat_A,-.0282669827699892,8.8264885,1373,209,1164
theta,theta_hat_A,-.0281125873182551,8.8262587,1373,211,1162
theta,theta_hat_A,-.0281022816403673,8.8262434,1373,212,1161
theta,theta_hat_A,-.0276563855236357,8.8254557,1373,213,1160
theta,theta_hat_A,-.0276455299496927,8.8254375,1373,214,1159
theta,theta_hat_A,-.0276119321999406,8.8253813,1373,215,1158
theta,theta_hat_A,-.0275737015750126,8.8253031,1373,215,1158
theta,theta_hat_A,-.0275160202225584,8.8252001,1373,217,1156
theta,theta_hat_A,-.0275138759019081,8.8251972,1373,218,1155
theta,theta_hat_A,-.0272781005770358,8.8248539,1373,218,1155
theta,theta_hat_A,-.0271103225548569,8.8246403,1373,220,1153
theta,theta_hat_A,-.026947269559741,8.8244448,1373,221,1152
theta,theta_hat_A,-.0268901223634905,8.8243895,1373,221,1152
theta,theta_hat_A,-.0266609362134306,8.8241816,1373,223,1150
theta,theta_hat_A,-.0266500319958763,8.8241711,1373,224,1149
theta,theta_hat_A,-.0265237826279518,8.8240061,1373,225,1148
theta,theta_hat_A,-.0265017273522574,8.8239794,1373,225,1148
theta,theta_hat_A,-.0264953516891712,8.8239727,1373,226,1147
theta,theta_hat_A,-.0264707030704822,8.823947,1373,228,1145
theta,theta_hat_A,-.0263612382955877,8.8238888,1373,228,1145
theta,theta_hat_A,-.0257596485890756,8.8237371,1373,229,1144
theta,theta_hat_A,-.0254396119634414,8.8236456,1373,230,1143
theta,theta_hat_A,-.0254317488681746,8.8236427,1373,232,1141
theta,theta_hat_A,-.0252179889056688,8.8235207,1373,233,1140
theta,theta_hat_A,-.0251096209473546,8.8234425,1373,233,1140
theta,theta_hat_A,-.025085615417075,8.823432,1373,235,1138
theta,theta_hat_A,-.0249616351499738,8.823369,1373,235,1138
theta,theta_hat_A,-.024946240360622,8.8233595,1373,236,1137
theta,theta_hat_A,-.0249122568971843,8.8233404,1373,237,1136
theta,theta_hat_A,-.0245758360473716,8.8231125,1373,238,1135
theta,theta_hat_A,-.0245736247158419,8.8231115,1373,240,1133
theta,theta_hat_A,-.0245664887580958,8.8231087,1373,241,1132
theta,theta_hat_A,-.0244626772895526,8.8230753,1373,242,1131
theta,theta_hat_A,-.0243911081405699,8.8230886,1373,243,1130
theta,theta_hat_A,-.024221931565124,8.823123,1373,243,1130
theta,theta_hat_A,-.0241741988828748,8.8231373,1373,245,1128
theta,theta_hat_A,-.0241503913826983,8.8231516,1373,246,1127
theta,theta_hat_A,-.0241188869158366,8.8231773,1373,247,1126
theta,theta_hat_A,-.023965145442908,8.8233032,1373,247,1126
theta,theta_hat_A,-.0237364463310345,8.8234339,1373,248,1125
theta,theta_hat_A,-.0236705305221124,8.8234615,1373,249,1124
theta,theta_hat_A,-.0235900275299293,8.8234987,1373,250,1123
theta,theta_hat_A,-.0234509967456071,8.8235693,1373,252,1121
theta,theta_hat_A,-.0232838898595456,8.8236589,1373,252,1121
theta,theta_hat_A,-.023206920256448,8.8237066,1373,254,1119
theta,theta_hat_A,-.0230985937791644,8.8237581,1373,254,1119
theta,theta_hat_A,-.0230643950208533,8.8237801,1373,256,1117
theta,theta_hat_A,-.0225801528271635,8.8241253,1373,256,1117
theta,theta_hat_A,-.0225611343016946,8.8241415,1373,258,1115
theta,theta_hat_A,-.0224054984881481,8.8243113,1373,258,1115
theta,theta_hat_A,-.0223224030128048,8.8244047,1373,260,1113
theta,theta_hat_A,-.0222899620543364,8.82444,1373,260,1113
theta,theta_hat_A,-.0222063442478457,8.824564,1373,261,1112
theta,theta_hat_A,-.0221998753285657,8.8245707,1373,262,1111
theta,theta_hat_A,-.0221377276680003,8.8246288,1373,263,1110
theta,theta_hat_A,-.022097846920017,8.8246737,1373,265,1108
theta,theta_hat_A,-.0216895000134918,8.8251257,1373,266,1107
theta,theta_hat_A,-.0216630604062473,8.825161,1373,267,1106
theta,theta_hat_A,-.0215099531375332,8.8253832,1373,267,1106
theta,theta_hat_A,-.021403811972068,8.8255482,1373,269,1104
theta,theta_hat_A,-.0213936716968457,8.8255644,1373,270,1103
theta,theta_hat_A,-.0211966745371878,8.8258619,1373,271,1102
theta,theta_hat_A,-.0207520015072805,8.8264923,1373,271,1102
theta,theta_hat_A,-.020690288132617,8.826582,1373,272,1101
theta,theta_hat_A,-.0206650069457709,8.8266182,1373,274,1099
theta,theta_hat_A,-.0205883237287144,8.8267393,1373,275,1098
theta,theta_hat_A,-.0205471398358856,8.8268061,1373,275,1098
theta,theta_hat_A,-.0205181180156752,8.8268576,1373,277,1096
theta,theta_hat_A,-.0204176802408604,8.8270473,1373,277,1096
theta,theta_hat_A,-.02004374026491,8.8276844,1373,279,1094
theta,theta_hat_A,-.0200226813798706,8.8277206,1373,280,1093
theta,theta_hat_A,-.0198699692444057,8.8279524,1373,281,1092
theta,theta_hat_A,-.0198270383020807,8.8280153,1373,281,1092
theta,theta_hat_A,-.0198234837480375,8.828022,1373,283,1090
theta,theta_hat_A,-.019604907198963,8.8283949,1373,283,1090
theta,theta_hat_A,-.019423337011026,8.8286829,1373,285,1088
theta,theta_hat_A,-.0193835099138283,8.8287449,1373,285,1088
theta,theta_hat_A,-.0193467805162631,8.8288002,1373,286,1087
theta,theta_hat_A,-.0192538332841757,8.8289347,1373,287,1086
theta,theta_hat_A,-.0190565531452965,8.8292208,1373,289,1084
theta,theta_hat_A,-.0190191706020397,8.8292761,1373,289,1084
theta,theta_hat_A,-.0190178145300446,8.829277,1373,290,1083
theta,theta_hat_A,-.0189893878044315,8.8292866,1373,292,1081
theta,theta_hat_A,-.0186718851175889,8.8294115,1373,293,1080
theta,theta_hat_A,-.018619349814808,8.829442,1373,294,1079
theta,theta_hat_A,-.0186116907634325,8.8294468,1373,295,1078
theta,theta_hat_A,-.0185432743225639,8.8294888,1373,295,1078
theta,theta_hat_A,-.0184909826681429,8.8295212,1373,297,1076
theta,theta_hat_A,-.0184558129319209,8.8295422,1373,298,1075
theta,theta_hat_A,-.018293398537494,8.8296556,1373,299,1074
theta,theta_hat_A,-.0181259281507165,8.8297853,1373,299,1074
theta,theta_hat_A,-.0179232625594306,8.8299036,1373,300,1073
theta,theta_hat_A,-.0178874648330952,8.8299265,1373,302,1071
theta,theta_hat_A,-.0174551891440284,8.8302498,1373,302,1071
theta,theta_hat_A,-.0174159318271277,8.830286,1373,304,1069
theta,theta_hat_A,-.0173002411219406,8.8303881,1373,304,1069
theta,theta_hat_A,-.017287423772912,8.8303995,1373,306,1067
theta,theta_hat_A,-.0171491085260956,8.8305445,1373,307,1066
theta,theta_hat_A,-.0171307359128731,8.8305626,1373,308,1065
theta,theta_hat_A,-.0171163615686938,8.8305759,1373,308,1065
theta,theta_hat_A,-.0169261816951628,8.8307295,1373,310,1063
