latitude,longitude,ISO_A3,NAM_0
-15.625,-62.8125,BOL,Bolivia
-15.625,-60.9375,BOL,Bolivia
-15.625,-59.0625,BRA,Brazil
-15.625,-57.1875,BRA,Brazil
-15.625,-55.3125,BRA,Brazil
-15.625,-53.4375,BRA,Brazil
-15.625,-51.5625,BRA,Brazil
-15.625,-49.6875,BRA,Brazil
-15.625,-47.8125,BRA,Brazil
-15.625,-45.9375,BRA,Brazil
-15.625,-44.0625,BRA,Brazil
-15.625,-42.1875,BRA,Brazil
-15.625,-40.3125,BRA,Brazil
-15.625,12.1875,AGO,Angola
-15.625,14.0625,AGO,Angola
-15.625,15.9375,AGO,Angola
-15.625,17.8125,AGO,Angola
-15.625,19.6875,AGO,Angola
-15.625,21.5625,AGO,Angola
-15.625,23.4375,ZMB,Zambia
-15.625,25.3125,ZMB,Zambia
-15.625,27.1875,ZMB,Zambia
-15.625,29.0625,ZMB,Zambia
-15.625,30.9375,MOZ,Mozambique
-15.625,32.8125,MOZ,Mozambique
-15.625,34.6875,MWI,Malawi
-15.625,36.5625,MOZ,Mozambique
-15.625,38.4375,MOZ,Mozambique
-15.625,40.3125,MOZ,Mozambique
-15.625,47.8125,MDG,Madagascar
-15.625,126.5625,AUS,Australia
-15.625,128.4375,AUS,Australia
-15.625,130.3125,AUS,Australia
-15.625,132.1875,AUS,Australia
-15.625,134.0625,AUS,Australia
-15.625,135.9375,AUS,Australia
-15.625,141.5625,AUS,Australia
-15.625,143.4375,AUS,Australia
-15.625,145.3125,AUS,Australia
-14.375,-75.9375,PER,Peru
-14.375,-74.0625,PER,Peru
-14.375,-72.1875,PER,Peru
-14.375,-70.3125,PER,Peru
-14.375,-68.4375,BOL,Bolivia
-14.375,-66.5625,BOL,Bolivia
-14.375,-64.6875,BOL,Bolivia
-14.375,-62.8125,BOL,Bolivia
-14.375,-60.9375,BOL,Bolivia
-14.375,-59.0625,BRA,Brazil
-14.375,-57.1875,BRA,Brazil
-14.375,-55.3125,BRA,Brazil
-14.375,-53.4375,BRA,Brazil
-14.375,-51.5625,BRA,Brazil
-14.375,-49.6875,BRA,Brazil
-14.375,-47.8125,BRA,Brazil
-14.375,-45.9375,BRA,Brazil
-14.375,-44.0625,BRA,Brazil
-14.375,-42.1875,BRA,Brazil
-14.375,-40.3125,BRA,Brazil
-14.375,14.0625,AGO,Angola
-14.375,15.9375,AGO,Angola
-14.375,17.8125,AGO,Angola
-14.375,19.6875,AGO,Angola
-14.375,21.5625,AGO,Angola
-14.375,23.4375,ZMB,Zambia
-14.375,25.3125,ZMB,Zambia
-14.375,27.1875,ZMB,Zambia
-14.375,29.0625,ZMB,Zambia
-14.375,30.9375,ZMB,Zambia
-14.375,32.8125,MOZ,Mozambique
-14.375,34.6875,MWI,Malawi
-14.375,36.5625,MOZ,Mozambique
-14.375,38.4375,MOZ,Mozambique
-14.375,40.3125,MOZ,Mozambique
-14.375,47.8125,MDG,Madagascar
-14.375,49.6875,MDG,Madagascar
-14.375,126.5625,AUS,Australia
-14.375,130.3125,AUS,Australia
-14.375,132.1875,AUS,Australia
-14.375,134.0625,AUS,Australia
-14.375,141.5625,AUS,Australia
-14.375,143.4375,AUS,Australia
-13.125,-75.9375,PER,Peru
-13.125,-74.0625,PER,Peru
-13.125,-72.1875,PER,Peru
-13.125,-70.3125,PER,Peru
-13.125,-68.4375,BOL,Bolivia
-13.125,-66.5625,BOL,Bolivia
-13.125,-64.6875,BOL,Bolivia
-13.125,-62.8125,BOL,Bolivia
-13.125,-60.9375,BRA,Brazil
-13.125,-59.0625,BRA,Brazil
-13.125,-57.1875,BRA,Brazil
-13.125,-55.3125,BRA,Brazil
-13.125,-53.4375,BRA,Brazil
-13.125,-51.5625,BRA,Brazil
-13.125,-49.6875,BRA,Brazil
-13.125,-47.8125,BRA,Brazil
-13.125,-45.9375,BRA,Brazil
-13.125,-44.0625,BRA,Brazil
-13.125,-42.1875,BRA,Brazil
-13.125,-40.3125,BRA,Brazil
-13.125,14.0625,AGO,Angola
-13.125,15.9375,AGO,Angola
-13.125,17.8125,AGO,Angola
-13.125,19.6875,AGO,Angola
-13.125,21.5625,AGO,Angola
-13.125,23.4375,ZMB,Zambia
-13.125,25.3125,ZMB,Zambia
-13.125,27.1875,ZMB,Zambia
-13.125,29.0625,COD,Democratic Republic of Congo
-13.125,30.9375,ZMB,Zambia
-13.125,32.8125,ZMB,Zambia
-13.125,34.6875,MOZ,Mozambique
-13.125,36.5625,MOZ,Mozambique
-13.125,38.4375,MOZ,Mozambique
-13.125,40.3125,MOZ,Mozambique
-13.125,49.6875,MDG,Madagascar
-13.125,130.3125,AUS,Australia
-13.125,132.1875,AUS,Australia
-13.125,134.0625,AUS,Australia
-13.125,135.9375,AUS,Australia
-13.125,143.4375,AUS,Australia
-11.875,-75.9375,PER,Peru
-11.875,-74.0625,PER,Peru
-11.875,-72.1875,PER,Peru
-11.875,-70.3125,PER,Peru
-11.875,-68.4375,BOL,Bolivia
-11.875,-66.5625,BOL,Bolivia
-11.875,-64.6875,BRA,Brazil
-11.875,-62.8125,BRA,Brazil
-11.875,-60.9375,BRA,Brazil
-11.875,-59.0625,BRA,Brazil
-11.875,-57.1875,BRA,Brazil
-11.875,-55.3125,BRA,Brazil
-11.875,-53.4375,BRA,Brazil
-11.875,-51.5625,BRA,Brazil
-11.875,-49.6875,BRA,Brazil
-11.875,-47.8125,BRA,Brazil
-11.875,-45.9375,BRA,Brazil
-11.875,-44.0625,BRA,Brazil
-11.875,-42.1875,BRA,Brazil
-11.875,-40.3125,BRA,Brazil
-11.875,-38.4375,BRA,Brazil
-11.875,14.0625,AGO,Angola
-11.875,15.9375,AGO,Angola
-11.875,17.8125,AGO,Angola
-11.875,19.6875,AGO,Angola
-11.875,21.5625,AGO,Angola
-11.875,23.4375,AGO,Angola
-11.875,25.3125,ZMB,Zambia
-11.875,27.1875,ZMB,Zambia
-11.875,29.0625,ZMB,Zambia
-11.875,30.9375,ZMB,Zambia
-11.875,32.8125,ZMB,Zambia
-11.875,34.6875,MOZ,Mozambique
-11.875,36.5625,MOZ,Mozambique
-11.875,38.4375,MOZ,Mozambique
-11.875,40.3125,MOZ,Mozambique
-11.875,134.0625,AUS,Australia
-10.625,-77.8125,PER,Peru
-10.625,-75.9375,PER,Peru
-10.625,-74.0625,PER,Peru
-10.625,-72.1875,PER,Peru
-10.625,-70.3125,BRA,Brazil
-10.625,-68.4375,BRA,Brazil
-10.625,-66.5625,BOL,Bolivia
-10.625,-64.6875,BRA,Brazil
-10.625,-62.8125,BRA,Brazil
-10.625,-60.9375,BRA,Brazil
-10.625,-59.0625,BRA,Brazil
-10.625,-57.1875,BRA,Brazil
-10.625,-55.3125,BRA,Brazil
-10.625,-53.4375,BRA,Brazil
-10.625,-51.5625,BRA,Brazil
-10.625,-49.6875,BRA,Brazil
-10.625,-47.8125,BRA,Brazil
-10.625,-45.9375,BRA,Brazil
-10.625,-44.0625,BRA,Brazil
-10.625,-42.1875,BRA,Brazil
-10.625,-40.3125,BRA,Brazil
-10.625,-38.4375,BRA,Brazil
-10.625,14.0625,AGO,Angola
-10.625,15.9375,AGO,Angola
-10.625,17.8125,AGO,Angola
-10.625,19.6875,AGO,Angola
-10.625,21.5625,AGO,Angola
-10.625,23.4375,COD,Democratic Republic of Congo
-10.625,25.3125,COD,Democratic Republic of Congo
-10.625,27.1875,COD,Democratic Republic of Congo
-10.625,29.0625,ZMB,Zambia
-10.625,30.9375,ZMB,Zambia
-10.625,32.8125,ZMB,Zambia
-10.625,34.6875,TZA,Tanzania
-10.625,36.5625,TZA,Tanzania
-10.625,38.4375,TZA,Tanzania
-10.625,40.3125,MOZ,Mozambique
-10.625,150.9375,PNG,Papua New Guinea
-10.625,152.8125,PNG,Papua New Guinea
-10.625,162.1875,SLB,Solomon Islands
-9.375,-77.8125,PER,Peru
-9.375,-75.9375,PER,Peru
-9.375,-74.0625,PER,Peru
-9.375,-72.1875,BRA,Brazil
-9.375,-70.3125,BRA,Brazil
-9.375,-68.4375,BRA,Brazil
-9.375,-66.5625,BRA,Brazil
-9.375,-64.6875,BRA,Brazil
-9.375,-62.8125,BRA,Brazil
-9.375,-60.9375,BRA,Brazil
-9.375,-59.0625,BRA,Brazil
-9.375,-57.1875,BRA,Brazil
-9.375,-55.3125,BRA,Brazil
-9.375,-53.4375,BRA,Brazil
-9.375,-51.5625,BRA,Brazil
-9.375,-49.6875,BRA,Brazil
-9.375,-47.8125,BRA,Brazil
-9.375,-45.9375,BRA,Brazil
-9.375,-44.0625,BRA,Brazil
-9.375,-42.1875,BRA,Brazil
-9.375,-40.3125,BRA,Brazil
-9.375,-38.4375,BRA,Brazil
-9.375,-36.5625,BRA,Brazil
-9.375,14.0625,AGO,Angola
-9.375,15.9375,AGO,Angola
-9.375,17.8125,AGO,Angola
-9.375,19.6875,AGO,Angola
-9.375,21.5625,AGO,Angola
-9.375,23.4375,COD,Democratic Republic of Congo
-9.375,25.3125,COD,Democratic Republic of Congo
-9.375,27.1875,COD,Democratic Republic of Congo
-9.375,29.0625,ZMB,Zambia
-9.375,30.9375,ZMB,Zambia
-9.375,32.8125,ZMB,Zambia
-9.375,34.6875,TZA,Tanzania
-9.375,36.5625,TZA,Tanzania
-9.375,38.4375,TZA,Tanzania
-9.375,124.6875,IDN,Indonesia
-9.375,147.1875,PNG,Papua New Guinea
-9.375,149.0625,PNG,Papua New Guinea
-8.125,-77.8125,PER,Peru
-8.125,-75.9375,PER,Peru
-8.125,-74.0625,PER,Peru
-8.125,-72.1875,BRA,Brazil
-8.125,-70.3125,BRA,Brazil
-8.125,-68.4375,BRA,Brazil
-8.125,-66.5625,BRA,Brazil
-8.125,-64.6875,BRA,Brazil
-8.125,-62.8125,BRA,Brazil
-8.125,-60.9375,BRA,Brazil
-8.125,-59.0625,BRA,Brazil
-8.125,-57.1875,BRA,Brazil
-8.125,-55.3125,BRA,Brazil
-8.125,-53.4375,BRA,Brazil
-8.125,-51.5625,BRA,Brazil
-8.125,-49.6875,BRA,Brazil
-8.125,-47.8125,BRA,Brazil
-8.125,-45.9375,BRA,Brazil
-8.125,-44.0625,BRA,Brazil
-8.125,-42.1875,BRA,Brazil
-8.125,-40.3125,BRA,Brazil
-8.125,-38.4375,BRA,Brazil
-8.125,-36.5625,BRA,Brazil
-8.125,14.0625,AGO,Angola
-8.125,15.9375,AGO,Angola
-8.125,17.8125,AGO,Angola
-8.125,19.6875,AGO,Angola
-8.125,21.5625,AGO,Angola
-8.125,23.4375,COD,Democratic Republic of Congo
-8.125,25.3125,COD,Democratic Republic of Congo
-8.125,27.1875,COD,Democratic Republic of Congo
-8.125,29.0625,COD,Democratic Republic of Congo
-8.125,30.9375,TZA,Tanzania
-8.125,32.8125,TZA,Tanzania
-8.125,34.6875,TZA,Tanzania
-8.125,36.5625,TZA,Tanzania
-8.125,38.4375,TZA,Tanzania
-8.125,111.5625,IDN,Indonesia
-8.125,113.4375,IDN,Indonesia
-8.125,115.3125,IDN,Indonesia
-8.125,122.8125,IDN,Indonesia
-8.125,137.8125,IDN,Indonesia
-8.125,141.5625,PNG,Papua New Guinea
-8.125,143.4375,PNG,Papua New Guinea
-8.125,147.1875,PNG,Papua New Guinea
-8.125,156.5625,SLB,Solomon Islands
-6.875,-79.6875,PER,Peru
-6.875,-77.8125,PER,Peru
-6.875,-75.9375,PER,Peru
-6.875,-74.0625,PER,Peru
-6.875,-72.1875,BRA,Brazil
-6.875,-70.3125,BRA,Brazil
-6.875,-68.4375,BRA,Brazil
-6.875,-66.5625,BRA,Brazil
-6.875,-64.6875,BRA,Brazil
-6.875,-62.8125,BRA,Brazil
-6.875,-60.9375,BRA,Brazil
-6.875,-59.0625,BRA,Brazil
-6.875,-57.1875,BRA,Brazil
-6.875,-55.3125,BRA,Brazil
-6.875,-53.4375,BRA,Brazil
-6.875,-51.5625,BRA,Brazil
-6.875,-49.6875,BRA,Brazil
-6.875,-47.8125,BRA,Brazil
-6.875,-45.9375,BRA,Brazil
-6.875,-44.0625,BRA,Brazil
-6.875,-42.1875,BRA,Brazil
-6.875,-40.3125,BRA,Brazil
-6.875,-38.4375,BRA,Brazil
-6.875,-36.5625,BRA,Brazil
-6.875,14.0625,AGO,Angola
-6.875,15.9375,AGO,Angola
-6.875,17.8125,COD,Democratic Republic of Congo
-6.875,19.6875,COD,Democratic Republic of Congo
-6.875,21.5625,COD,Democratic Republic of Congo
-6.875,23.4375,COD,Democratic Republic of Congo
-6.875,25.3125,COD,Democratic Republic of Congo
-6.875,27.1875,COD,Democratic Republic of Congo
-6.875,29.0625,COD,Democratic Republic of Congo
-6.875,30.9375,TZA,Tanzania
-6.875,32.8125,TZA,Tanzania
-6.875,34.6875,TZA,Tanzania
-6.875,36.5625,TZA,Tanzania
-6.875,38.4375,TZA,Tanzania
-6.875,107.8125,IDN,Indonesia
-6.875,109.6875,IDN,Indonesia
-6.875,111.5625,IDN,Indonesia
-6.875,115.3125,IDN,Indonesia
-6.875,139.6875,IDN,Indonesia
-6.875,141.5625,PNG,Papua New Guinea
-6.875,143.4375,PNG,Papua New Guinea
-6.875,145.3125,PNG,Papua New Guinea
-5.625,-79.6875,PER,Peru
-5.625,-77.8125,PER,Peru
-5.625,-75.9375,PER,Peru
-5.625,-74.0625,PER,Peru
-5.625,-72.1875,BRA,Brazil
-5.625,-70.3125,BRA,Brazil
-5.625,-68.4375,BRA,Brazil
-5.625,-66.5625,BRA,Brazil
-5.625,-64.6875,BRA,Brazil
-5.625,-62.8125,BRA,Brazil
-5.625,-60.9375,BRA,Brazil
-5.625,-59.0625,BRA,Brazil
-5.625,-57.1875,BRA,Brazil
-5.625,-55.3125,BRA,Brazil
-5.625,-53.4375,BRA,Brazil
-5.625,-51.5625,BRA,Brazil
-5.625,-49.6875,BRA,Brazil
-5.625,-47.8125,BRA,Brazil
-5.625,-45.9375,BRA,Brazil
-5.625,-44.0625,BRA,Brazil
-5.625,-42.1875,BRA,Brazil
-5.625,-40.3125,BRA,Brazil
-5.625,-38.4375,BRA,Brazil
-5.625,-36.5625,BRA,Brazil
-5.625,12.1875,AGO,Angola
-5.625,14.0625,COD,Democratic Republic of Congo
-5.625,15.9375,COD,Democratic Republic of Congo
-5.625,17.8125,COD,Democratic Republic of Congo
-5.625,19.6875,COD,Democratic Republic of Congo
-5.625,21.5625,COD,Democratic Republic of Congo
-5.625,23.4375,COD,Democratic Republic of Congo
-5.625,25.3125,COD,Democratic Republic of Congo
-5.625,27.1875,COD,Democratic Republic of Congo
-5.625,29.0625,COD,Democratic Republic of Congo
-5.625,30.9375,TZA,Tanzania
-5.625,32.8125,TZA,Tanzania
-5.625,34.6875,TZA,Tanzania
-5.625,36.5625,TZA,Tanzania
-5.625,38.4375,TZA,Tanzania
-5.625,122.8125,IDN,Indonesia
-5.625,139.6875,IDN,Indonesia
-5.625,141.5625,PNG,Papua New Guinea
-5.625,143.4375,PNG,Papua New Guinea
-5.625,145.3125,PNG,Papua New Guinea
-5.625,149.0625,PNG,Papua New Guinea
-5.625,150.9375,PNG,Papua New Guinea
-4.375,-79.6875,ECU,Ecuador
-4.375,-77.8125,PER,Peru
-4.375,-75.9375,PER,Peru
-4.375,-74.0625,PER,Peru
-4.375,-72.1875,PER,Peru
-4.375,-70.3125,BRA,Brazil
-4.375,-68.4375,BRA,Brazil
-4.375,-66.5625,BRA,Brazil
-4.375,-64.6875,BRA,Brazil
-4.375,-62.8125,BRA,Brazil
-4.375,-60.9375,BRA,Brazil
-4.375,-59.0625,BRA,Brazil
-4.375,-57.1875,BRA,Brazil
-4.375,-55.3125,BRA,Brazil
-4.375,-53.4375,BRA,Brazil
-4.375,-51.5625,BRA,Brazil
-4.375,-49.6875,BRA,Brazil
-4.375,-47.8125,BRA,Brazil
-4.375,-45.9375,BRA,Brazil
-4.375,-44.0625,BRA,Brazil
-4.375,-42.1875,BRA,Brazil
-4.375,-40.3125,BRA,Brazil
-4.375,-38.4375,BRA,Brazil
-4.375,12.1875,COG,Congo
-4.375,14.0625,COG,Congo
-4.375,15.9375,COD,Democratic Republic of Congo
-4.375,17.8125,COD,Democratic Republic of Congo
-4.375,19.6875,COD,Democratic Republic of Congo
-4.375,21.5625,COD,Democratic Republic of Congo
-4.375,23.4375,COD,Democratic Republic of Congo
-4.375,25.3125,COD,Democratic Republic of Congo
-4.375,27.1875,COD,Democratic Republic of Congo
-4.375,29.0625,COD,Democratic Republic of Congo
-4.375,30.9375,TZA,Tanzania
-4.375,32.8125,TZA,Tanzania
-4.375,34.6875,TZA,Tanzania
-4.375,36.5625,TZA,Tanzania
-4.375,38.4375,TZA,Tanzania
-4.375,104.0625,IDN,Indonesia
-4.375,122.8125,IDN,Indonesia
-4.375,135.9375,IDN,Indonesia
-4.375,137.8125,IDN,Indonesia
-4.375,139.6875,IDN,Indonesia
-4.375,141.5625,PNG,Papua New Guinea
-4.375,143.4375,PNG,Papua New Guinea
-4.375,152.8125,PNG,Papua New Guinea
-3.125,-79.6875,ECU,Ecuador
-3.125,-77.8125,PER,Peru
-3.125,-75.9375,PER,Peru
-3.125,-74.0625,PER,Peru
-3.125,-72.1875,PER,Peru
-3.125,-70.3125,PER,Peru
-3.125,-68.4375,BRA,Brazil
-3.125,-66.5625,BRA,Brazil
-3.125,-64.6875,BRA,Brazil
-3.125,-62.8125,BRA,Brazil
-3.125,-60.9375,BRA,Brazil
-3.125,-59.0625,BRA,Brazil
-3.125,-57.1875,BRA,Brazil
-3.125,-55.3125,BRA,Brazil
-3.125,-53.4375,BRA,Brazil
-3.125,-51.5625,BRA,Brazil
-3.125,-49.6875,BRA,Brazil
-3.125,-47.8125,BRA,Brazil
-3.125,-45.9375,BRA,Brazil
-3.125,-44.0625,BRA,Brazil
-3.125,-42.1875,BRA,Brazil
-3.125,-40.3125,BRA,Brazil
-3.125,12.1875,COG,Congo
-3.125,14.0625,COG,Congo
-3.125,15.9375,COG,Congo
-3.125,17.8125,COD,Democratic Republic of Congo
-3.125,19.6875,COD,Democratic Republic of Congo
-3.125,21.5625,COD,Democratic Republic of Congo
-3.125,23.4375,COD,Democratic Republic of Congo
-3.125,25.3125,COD,Democratic Republic of Congo
-3.125,27.1875,COD,Democratic Republic of Congo
-3.125,29.0625,COD,Democratic Republic of Congo
-3.125,30.9375,TZA,Tanzania
-3.125,32.8125,TZA,Tanzania
-3.125,34.6875,TZA,Tanzania
-3.125,36.5625,TZA,Tanzania
-3.125,38.4375,KEN,Kenya
-3.125,102.1875,IDN,Indonesia
-3.125,104.0625,IDN,Indonesia
-3.125,105.9375,IDN,Indonesia
-3.125,107.8125,IDN,Indonesia
-3.125,113.4375,IDN,Indonesia
-3.125,115.3125,IDN,Indonesia
-3.125,119.0625,IDN,Indonesia
-3.125,126.5625,IDN,Indonesia
-3.125,128.4375,IDN,Indonesia
-3.125,130.3125,IDN,Indonesia
-3.125,134.0625,IDN,Indonesia
-3.125,135.9375,IDN,Indonesia
-3.125,137.8125,IDN,Indonesia
-3.125,139.6875,IDN,Indonesia
-3.125,141.5625,PNG,Papua New Guinea
-1.875,-79.6875,ECU,Ecuador
-1.875,-77.8125,ECU,Ecuador
-1.875,-75.9375,ECU,Ecuador
-1.875,-74.0625,PER,Peru
-1.875,-72.1875,COL,Colombia
-1.875,-70.3125,COL,Colombia
-1.875,-68.4375,BRA,Brazil
-1.875,-66.5625,BRA,Brazil
-1.875,-64.6875,BRA,Brazil
-1.875,-62.8125,BRA,Brazil
-1.875,-60.9375,BRA,Brazil
-1.875,-59.0625,BRA,Brazil
-1.875,-57.1875,BRA,Brazil
-1.875,-55.3125,BRA,Brazil
-1.875,-53.4375,BRA,Brazil
-1.875,-51.5625,BRA,Brazil
-1.875,-49.6875,BRA,Brazil
-1.875,-47.8125,BRA,Brazil
-1.875,-45.9375,BRA,Brazil
-1.875,10.3125,GAB,Gabon
-1.875,12.1875,GAB,Gabon
-1.875,14.0625,GAB,Gabon
-1.875,15.9375,COG,Congo
-1.875,17.8125,COD,Democratic Republic of Congo
-1.875,19.6875,COD,Democratic Republic of Congo
-1.875,21.5625,COD,Democratic Republic of Congo
-1.875,23.4375,COD,Democratic Republic of Congo
-1.875,25.3125,COD,Democratic Republic of Congo
-1.875,27.1875,COD,Democratic Republic of Congo
-1.875,29.0625,COD,Democratic Republic of Congo
-1.875,30.9375,TZA,Tanzania
-1.875,32.8125,TZA,Tanzania
-1.875,34.6875,TZA,Tanzania
-1.875,36.5625,KEN,Kenya
-1.875,38.4375,KEN,Kenya
-1.875,40.3125,KEN,Kenya
-1.875,102.1875,IDN,Indonesia
-1.875,104.0625,IDN,Indonesia
-1.875,105.9375,IDN,Indonesia
-1.875,111.5625,IDN,Indonesia
-1.875,113.4375,IDN,Indonesia
-1.875,115.3125,IDN,Indonesia
-1.875,120.9375,IDN,Indonesia
-1.875,124.6875,IDN,Indonesia
-1.875,130.3125,IDN,Indonesia
-1.875,132.1875,IDN,Indonesia
-1.875,134.0625,IDN,Indonesia
-1.875,137.8125,IDN,Indonesia
-0.625,-90.9375,ECU,Ecuador
-0.625,-79.6875,ECU,Ecuador
-0.625,-77.8125,ECU,Ecuador
-0.625,-75.9375,ECU,Ecuador
-0.625,-74.0625,COL,Colombia
-0.625,-72.1875,COL,Colombia
-0.625,-70.3125,COL,Colombia
-0.625,-68.4375,BRA,Brazil
-0.625,-66.5625,BRA,Brazil
-0.625,-64.6875,BRA,Brazil
-0.625,-62.8125,BRA,Brazil
-0.625,-60.9375,BRA,Brazil
-0.625,-59.0625,BRA,Brazil
-0.625,-57.1875,BRA,Brazil
-0.625,-55.3125,BRA,Brazil
-0.625,-53.4375,BRA,Brazil
-0.625,-51.5625,BRA,Brazil
-0.625,-49.6875,BRA,Brazil
-0.625,10.3125,GAB,Gabon
-0.625,12.1875,GAB,Gabon
-0.625,14.0625,GAB,Gabon
-0.625,15.9375,COG,Congo
-0.625,17.8125,COD,Democratic Republic of Congo
-0.625,19.6875,COD,Democratic Republic of Congo
-0.625,21.5625,COD,Democratic Republic of Congo
-0.625,23.4375,COD,Democratic Republic of Congo
-0.625,25.3125,COD,Democratic Republic of Congo
-0.625,27.1875,COD,Democratic Republic of Congo
-0.625,29.0625,COD,Democratic Republic of Congo
-0.625,30.9375,UGA,Uganda
-0.625,32.8125,UGA,Uganda
-0.625,34.6875,KEN,Kenya
-0.625,36.5625,KEN,Kenya
-0.625,38.4375,KEN,Kenya
-0.625,40.3125,KEN,Kenya
-0.625,42.1875,SOM,Federal Republic of Somalia
-0.625,100.3125,IDN,Indonesia
-0.625,102.1875,IDN,Indonesia
-0.625,109.6875,IDN,Indonesia
-0.625,111.5625,IDN,Indonesia
-0.625,113.4375,IDN,Indonesia
-0.625,115.3125,IDN,Indonesia
-0.625,117.1875,IDN,Indonesia
-0.625,132.1875,IDN,Indonesia
0.625,-79.6875,ECU,Ecuador
0.625,-77.8125,ECU,Ecuador
0.625,-75.9375,COL,Colombia
0.625,-74.0625,COL,Colombia
0.625,-72.1875,COL,Colombia
0.625,-70.3125,COL,Colombia
0.625,-68.4375,BRA,Brazil
0.625,-66.5625,BRA,Brazil
0.625,-64.6875,BRA,Brazil
0.625,-62.8125,BRA,Brazil
0.625,-60.9375,BRA,Brazil
0.625,-59.0625,BRA,Brazil
0.625,-57.1875,BRA,Brazil
0.625,-55.3125,BRA,Brazil
0.625,-53.4375,BRA,Brazil
0.625,-51.5625,BRA,Brazil
0.625,10.3125,GAB,Gabon
0.625,12.1875,GAB,Gabon
0.625,14.0625,GAB,Gabon
0.625,15.9375,COG,Congo
0.625,17.8125,COG,Congo
0.625,19.6875,COD,Democratic Republic of Congo
0.625,21.5625,COD,Democratic Republic of Congo
0.625,23.4375,COD,Democratic Republic of Congo
0.625,25.3125,COD,Democratic Republic of Congo
0.625,27.1875,COD,Democratic Republic of Congo
0.625,29.0625,COD,Democratic Republic of Congo
0.625,30.9375,UGA,Uganda
0.625,32.8125,UGA,Uganda
0.625,34.6875,KEN,Kenya
0.625,36.5625,KEN,Kenya
0.625,38.4375,KEN,Kenya
0.625,40.3125,KEN,Kenya
0.625,42.1875,SOM,Federal Republic of Somalia
0.625,100.3125,IDN,Indonesia
0.625,102.1875,IDN,Indonesia
0.625,109.6875,IDN,Indonesia
0.625,111.5625,IDN,Indonesia
0.625,113.4375,IDN,Indonesia
0.625,115.3125,IDN,Indonesia
0.625,117.1875,IDN,Indonesia
0.625,120.9375,IDN,Indonesia
0.625,122.8125,IDN,Indonesia
0.625,128.4375,IDN,Indonesia
1.875,-77.8125,COL,Colombia
1.875,-75.9375,COL,Colombia
1.875,-74.0625,COL,Colombia
1.875,-72.1875,COL,Colombia
1.875,-70.3125,COL,Colombia
1.875,-68.4375,COL,Colombia
1.875,-66.5625,VEN,Republica Bolivariana de Venezuela
1.875,-64.6875,VEN,Republica Bolivariana de Venezuela
1.875,-62.8125,BRA,Brazil
1.875,-60.9375,BRA,Brazil
1.875,-59.0625,GUY,Guyana
1.875,-57.1875,BRA,Brazil
1.875,-55.3125,BRA,Brazil
1.875,-53.4375,BRA,Brazil
1.875,-51.5625,BRA,Brazil
1.875,10.3125,GNQ,Equatorial Guinea
1.875,12.1875,GAB,Gabon
1.875,14.0625,COG,Congo
1.875,15.9375,CMR,Cameroon
1.875,17.8125,COG,Congo
1.875,19.6875,COD,Democratic Republic of Congo
1.875,21.5625,COD,Democratic Republic of Congo
1.875,23.4375,COD,Democratic Republic of Congo
1.875,25.3125,COD,Democratic Republic of Congo
1.875,27.1875,COD,Democratic Republic of Congo
1.875,29.0625,COD,Democratic Republic of Congo
1.875,30.9375,COD,Democratic Republic of Congo
1.875,32.8125,UGA,Uganda
1.875,34.6875,UGA,Uganda
1.875,36.5625,KEN,Kenya
1.875,38.4375,KEN,Kenya
1.875,40.3125,KEN,Kenya
1.875,42.1875,SOM,Federal Republic of Somalia
1.875,44.0625,SOM,Federal Republic of Somalia
1.875,100.3125,IDN,Indonesia
1.875,104.0625,MYS,Malaysia
1.875,111.5625,MYS,Malaysia
1.875,113.4375,MYS,Malaysia
1.875,115.3125,IDN,Indonesia
1.875,117.1875,IDN,Indonesia
3.125,-75.9375,COL,Colombia
3.125,-74.0625,COL,Colombia
3.125,-72.1875,COL,Colombia
3.125,-70.3125,COL,Colombia
3.125,-68.4375,COL,Colombia
3.125,-66.5625,VEN,Republica Bolivariana de Venezuela
3.125,-64.6875,VEN,Republica Bolivariana de Venezuela
3.125,-62.8125,BRA,Brazil
3.125,-60.9375,BRA,Brazil
3.125,-59.0625,GUY,Guyana
3.125,-57.1875,SUR,Suriname
3.125,-55.3125,SUR,Suriname
3.125,-53.4375,GUF,France
3.125,-51.5625,BRA,Brazil
3.125,10.3125,CMR,Cameroon
3.125,12.1875,CMR,Cameroon
3.125,14.0625,CMR,Cameroon
3.125,15.9375,CAF,Central African Republic
3.125,17.8125,COG,Congo
3.125,19.6875,COD,Democratic Republic of Congo
3.125,21.5625,COD,Democratic Republic of Congo
3.125,23.4375,COD,Democratic Republic of Congo
3.125,25.3125,COD,Democratic Republic of Congo
3.125,27.1875,COD,Democratic Republic of Congo
3.125,29.0625,COD,Democratic Republic of Congo
3.125,30.9375,UGA,Uganda
3.125,32.8125,UGA,Uganda
3.125,34.6875,KEN,Kenya
3.125,36.5625,KEN,Kenya
3.125,38.4375,KEN,Kenya
3.125,40.3125,KEN,Kenya
3.125,42.1875,SOM,Federal Republic of Somalia
3.125,44.0625,SOM,Federal Republic of Somalia
3.125,45.9375,SOM,Federal Republic of Somalia
3.125,98.4375,IDN,Indonesia
3.125,102.1875,MYS,Malaysia
3.125,113.4375,MYS,Malaysia
3.125,115.3125,MYS,Malaysia
3.125,117.1875,IDN,Indonesia
